path,.,_id,imageUrl,brush,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color
samples.286,,s34zt222q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4270.png,complete,bounding-box,49167164577428535,0.7199074074074074,0.5981481457933968,0.220679012345679,0.2808641975308642,ChildrenCrossing,,#f44336
samples.287,,sznrmwvsr,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4271.png,complete,bounding-box,4561676817626674,0.15046296296296294,0.6706790099909277,0.26388888888888884,0.34567901234567905,ChildrenCrossing,,#f44336
samples.288,,slbdihgu9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4272.png,complete,bounding-box,17526028840448693,0.5123456790123457,0.34583333097858193,0.1975308641975309,0.29166666666666663,ChildrenCrossing,,#f44336
samples.289,,sao6371c1,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4273.png,complete,bounding-box,4577903120733351,0.5864197530864197,0.4214506149291992,0.2222222222222222,0.2669753086419753,ChildrenCrossing,,#f44336
samples.290,,spdf9uq9f,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4274.png,complete,bounding-box,2262247612261974,0.37962962962962965,0.18688271369463133,0.26543209876543217,0.3533950617283951,ChildrenCrossing,,#f44336
samples.291,,sio1pgkgc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4275.png,complete,bounding-box,5354331858250616,0.5601851851851851,0.7007716025835202,0.22530864197530864,0.3472222222222222,ChildrenCrossing,,#f44336
samples.292,,s72nz913t,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4276.png,complete,bounding-box,41101827367544486,0.4104938271604939,0.6251543186329029,0.2530864197530865,0.2885802469135803,ChildrenCrossing,,#f44336
samples.293,,sqfzk74vt,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4277.png,complete,bounding-box,7762045475391508,0.5601851851851851,0.47237654085512515,0.2314814814814815,0.25771604938271603,ChildrenCrossing,,#f44336
samples.294,,shmg0rycp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4278.png,complete,bounding-box,9420722931547456,0.5570987654320987,0.4006172815958659,0.2129629629629629,0.23456790123456794,ChildrenCrossing,,#f44336
samples.295,,s1wlc0fna,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4279.png,complete,bounding-box,007000813531380601,0.1820987654320988,0.6591049359168535,0.271604938271605,0.28240740740740733,ChildrenCrossing,,#f44336
samples.296,,s19ep3uak,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4280.png,complete,bounding-box,0010928600650481624,0.6496913580246914,0.5063271581390758,0.23456790123456783,0.2515432098765432,ChildrenCrossing,,#f44336
samples.297,,s8xzfzb7m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4281.png,complete,bounding-box,9419208960907357,0.4506172839506173,0.5179012322131498,0.2098765432098766,0.22530864197530864,ChildrenCrossing,,#f44336
samples.298,,sn5cuu37n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4282.png,complete,bounding-box,43315120114866,0.7222222222222223,0.199228392706977,0.2716049382716049,0.3410493827160494,ChildrenCrossing,,#f44336
samples.299,,s1z0s4vd5,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4283.png,complete,bounding-box,9723883083595852,0.3101851851851852,0.5464506149291992,0.22530864197530864,0.19907407407407413,ChildrenCrossing,,#f44336
samples.300,,s8zaxu1zf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4284.png,complete,bounding-box,15831711153792494,0.40046296296296297,0.34043209641068073,0.24228395061728392,0.24074074074074076,ChildrenCrossing,,#f44336
samples.301,,snmmg82hh,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4285.png,complete,bounding-box,5665274844331152,0.720679012345679,0.6128086396205572,0.2685185185185185,0.2854938271604938,ChildrenCrossing,,#f44336
samples.302,,sw5u7tb8q,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4286.png,complete,bounding-box,4715400523268567,0.2808641975308642,0.48858024455882887,0.2469135802469136,0.26234567901234573,ChildrenCrossing,,#f44336
samples.303,,syh2fedgi,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4287.png,complete,bounding-box,9501437924653835,0.7561728395061729,0.5101851828304338,0.2407407407407407,0.2098765432098766,ChildrenCrossing,,#f44336
samples.304,,s14qise8x,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4288.png,complete,bounding-box,4569579252293925,0.4930555555555556,0.5603395038180881,0.16203703703703703,0.25462962962962965,ChildrenCrossing,,#f44336
samples.305,,s9ue7bxar,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4289.png,complete,bounding-box,03248948132727003,0.37191358024691357,0.20617283715142143,0.25,0.3117283950617284,ChildrenCrossing,,#f44336
samples.306,,sp4t3nyc7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4290.png,complete,bounding-box,49401091649110573,0.4444444444444444,0.6043209852995696,0.19753086419753085,0.2623456790123457,ChildrenCrossing,,#f44336
samples.307,,swdn95hc5,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4291.png,complete,bounding-box,6845098482238361,0.7986111111111112,0.5086419729538906,0.3256172839506173,0.2993827160493827,ChildrenCrossing,,#f44336
samples.308,,sa92occxw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4292.png,complete,bounding-box,5614179422109731,0.6304012345679013,0.5163580223366067,0.2608024691358025,0.2345679012345679,ChildrenCrossing,,#f44336
samples.309,,s47dgy32g,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4293.png,complete,bounding-box,7751302541303517,0.5609567901234568,0.44459876307734736,0.23302469135802473,0.22376543209876543,ChildrenCrossing,,#f44336
samples.310,,s3ie74iba,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4294.png,complete,bounding-box,6035758704424703,0.5509259259259259,0.5356481457933968,0.23765432098765432,0.27006172839506176,ChildrenCrossing,,#f44336
samples.311,,sjsglf6hg,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4295.png,complete,bounding-box,8143279889712334,0.43827160493827166,0.3682098741884585,0.1975308641975309,0.2870370370370371,ChildrenCrossing,,#f44336
samples.312,,s25fyihjt,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4296.png,complete,bounding-box,7497914213212082,0.5856481481481481,0.5541666643119152,0.2546296296296296,0.29166666666666663,ChildrenCrossing,,#f44336
samples.313,,skpztxhpw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4297.png,complete,bounding-box,9146193192730614,0.3603395061728395,0.5618827136946314,0.2916666666666667,0.3070987654320988,ChildrenCrossing,,#f44336
samples.314,,slp9cfphq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4298.png,complete,bounding-box,9678765018953224,0.5864197530864197,0.45231481246006344,0.23456790123456794,0.2638888888888889,ChildrenCrossing,,#f44336
samples.315,,sru9ii4sf,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4299.png,complete,bounding-box,8313748979127207,0.44598765432098764,0.5665123433242609,0.2067901234567901,0.2577160493827161,ChildrenCrossing,,#f44336
samples.316,,sjw4b8sun,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4300.png,complete,bounding-box,3578784821874246,0.4783950617283951,0.324228392706977,0.25308641975308643,0.30092592592592593,ChildrenCrossing,,#f44336
samples.317,,s30v0vk31,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4301.png,complete,bounding-box,7315455130124415,0.22453703703703703,0.5410493803612979,0.29475308641975306,0.32098765432098764,ChildrenCrossing,,#f44336
samples.318,,s5fklfch9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4302.png,complete,bounding-box,060427350201539776,0.7106481481481481,0.25555555320080414,0.257716049382716,0.28703703703703703,ChildrenCrossing,,#f44336
samples.319,,sk9kf3yze,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img4303.png,complete,bounding-box,9821161051651808,0.3387345679012346,0.4484567877687054,0.25462962962962965,0.22530864197530864,ChildrenCrossing,,#f44336
samples.320,,spgbfyyln,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img673.png,complete,bounding-box,2088028216174267,0.4089506172839506,0.7516975285094462,0.17901234567901236,0.2854938271604939,ChildrenCrossing,,#f44336
samples.321,,s4xjvlodt,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img674.png,complete,bounding-box,739636623330653,0.31867283950617287,0.4677469112254955,0.23302469135802467,0.24228395061728397,ChildrenCrossing,,#f44336
samples.322,,somnkrowe,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img675.png,complete,bounding-box,17547038802215442,0.4197530864197531,0.6243827136946314,0.22839506172839508,0.2777777777777778,ChildrenCrossing,,#f44336
samples.323,,smq2uvls9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img676.png,complete,bounding-box,3818698718872524,0.3395061728395061,0.29413580011438445,0.2345679012345679,0.2808641975308642,ChildrenCrossing,,#f44336
samples.324,,su6bt38bj,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img677.png,complete,bounding-box,8423539750338596,0.5509259259259259,0.5626543186329029,0.2253086419753086,0.23148148148148145,ChildrenCrossing,,#f44336
samples.325,,syrgnbs3e,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img678.png,complete,bounding-box,16360036432760094,0.7523148148148149,0.41604938036129796,0.2700617283950618,0.2623456790123456,ChildrenCrossing,,#f44336
samples.326,,sxs0i5fph,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img679.png,complete,bounding-box,5547446159529841,0.7044753086419753,0.6058641951761128,0.2577160493827161,0.2654320987654321,ChildrenCrossing,,#f44336
samples.327,,silqku7sp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img680.png,complete,bounding-box,110218907235752,0.16049382716049382,0.6915123433242609,0.2716049382716049,0.32253086419753085,ChildrenCrossing,,#f44336
samples.328,,sm4qwlovp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img681.png,complete,bounding-box,08821348354214975,0.4737654320987654,0.34660493591685354,0.23148148148148145,0.2777777777777778,ChildrenCrossing,,#f44336
samples.329,,s0x3z30wl,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img682.png,complete,bounding-box,9456302543140898,0.5717592592592593,0.4013888865341375,0.21759259259259262,0.2638888888888889,ChildrenCrossing,,#f44336
samples.330,,slzbfokna,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img683.png,complete,bounding-box,10166037845732645,0.22839506172839508,0.30339505937364364,0.3148148148148148,0.3271604938271605,ChildrenCrossing,,#f44336
samples.331,,shm89r1kd,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img684.png,complete,bounding-box,009433178237047146,0.6087962962962963,0.6768518494971004,0.25154320987654327,0.345679012345679,ChildrenCrossing,,#f44336
samples.332,,sk822dxbs,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img685.png,complete,bounding-box,8832694324639765,0.378858024691358,0.6050925902378412,0.24228395061728397,0.29475308641975306,ChildrenCrossing,,#f44336
samples.333,,s7pjmn7lu,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img686.png,complete,bounding-box,21613008527096134,0.558641975308642,0.46466049147240907,0.21913580246913578,0.23919753086419754,ChildrenCrossing,,#f44336
samples.334,,sbibudcqp,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img687.png,complete,bounding-box,8077381270407178,0.5925925925925926,0.4345678988798165,0.191358024691358,0.2746913580246913,ChildrenCrossing,,#f44336
samples.335,,s9zzslaoi,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img688.png,complete,bounding-box,22814721400178906,0.16203703703703703,0.6282407383859894,0.24691358024691357,0.29475308641975306,ChildrenCrossing,,#f44336
samples.336,,sbpybgjso,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img689.png,complete,bounding-box,7600142357179176,0.6404320987654321,0.4986111087563597,0.25308641975308643,0.25771604938271603,ChildrenCrossing,,#f44336
samples.337,,s0sjpfuwt,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img690.png,complete,bounding-box,08748793142857458,0.46990740740740744,0.5209876519662363,0.20833333333333331,0.1882716049382716,ChildrenCrossing,,#f44336
samples.338,,sht4lz8im,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img691.png,complete,bounding-box,6093273519868496,0.7916666666666667,0.27407407171932263,0.20987654320987648,0.3179012345679012,ChildrenCrossing,,#f44336
samples.339,,shsjlljqe,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img692.png,complete,bounding-box,483018279407027,0.3055555555555556,0.5379629606082116,0.18209876543209874,0.21296296296296302,ChildrenCrossing,,#f44336
samples.340,,srhcaaaom,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img693.png,complete,bounding-box,20967511475164513,0.39043209876543206,0.34891975073166837,0.21296296296296297,0.2515432098765432,ChildrenCrossing,,#f44336
samples.341,,s0t8mos1i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img694.png,complete,bounding-box,8353502020518406,0.7492283950617284,0.5016975285094462,0.24537037037037035,0.24845679012345673,ChildrenCrossing,,#f44336
samples.342,,sf3zzohpq,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img695.png,complete,bounding-box,7989356009661013,0.27391975308641975,0.5063271581390758,0.2669753086419753,0.26697530864197533,ChildrenCrossing,,#f44336
samples.343,,snsw1tbst,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img696.png,complete,bounding-box,9127339790634899,0.7608024691358024,0.5148148124600634,0.2716049382716049,0.2253086419753086,ChildrenCrossing,,#f44336
samples.344,,samcwtbe9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img697.png,complete,bounding-box,9862401482682346,0.5015432098765432,0.5526234544353721,0.1882716049382716,0.25154320987654316,ChildrenCrossing,,#f44336
samples.345,,sjabgchq9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img698.png,complete,bounding-box,6054282523706285,0.40354938271604934,0.19537036801561897,0.24228395061728397,0.32098765432098764,ChildrenCrossing,,#f44336
samples.346,,sc2rwn60n,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img699.png,complete,bounding-box,29216864000754295,0.43981481481481477,0.6058641951761128,0.1975308641975308,0.2746913580246914,ChildrenCrossing,,#f44336
samples.347,,sg3ejh5fw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img700.png,complete,bounding-box,9112823735798081,0.7978395061728395,0.41373456554648314,0.3302469135802468,0.2731481481481481,ChildrenCrossing,,#f44336
samples.348,,szdf1oa8i,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img701.png,complete,bounding-box,2435127682053062,0.6072530864197531,0.5657407383859894,0.23302469135802467,0.2345679012345679,ChildrenCrossing,,#f44336
samples.349,,sd7nevcm9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img702.png,complete,bounding-box,7859907018324219,0.5632716049382716,0.43379629394154484,0.20987654320987653,0.2268518518518518,ChildrenCrossing,,#f44336
samples.350,,sqi5vo1kw,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img703.png,complete,bounding-box,3245401471038194,0.5362654320987654,0.5256172815958658,0.23302469135802473,0.2530864197530864,ChildrenCrossing,,#f44336
samples.351,,sbjx6tej7,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img704.png,complete,bounding-box,7929129216855675,0.4429012345679012,0.3566358001143844,0.21296296296296297,0.2978395061728395,ChildrenCrossing,,#f44336
samples.352,,s8ehusvxm,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img705.png,complete,bounding-box,9332301496533464,0.5679012345679013,0.5580246890032733,0.22530864197530864,0.287037037037037,ChildrenCrossing,,#f44336
samples.353,,s5sd895r9,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img706.png,complete,bounding-box,2873717385047381,0.3950617283950617,0.6182098741884585,0.29320987654320985,0.2716049382716049,ChildrenCrossing,,#f44336
samples.354,,sgha9qp2s,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img707.png,complete,bounding-box,24783448011423936,0.5771604938271605,0.4361111087563597,0.22839506172839502,0.2592592592592593,ChildrenCrossing,,#f44336
samples.355,,sg3do1w8m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img708.png,complete,bounding-box,6124933304920042,0.4737654320987654,0.5749999976452486,0.25617283950617287,0.2654320987654321,ChildrenCrossing,,#f44336
samples.356,,s13aikged,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img709.png,complete,bounding-box,9132448936532964,0.5679012345679012,0.3504629606082116,0.19753086419753085,0.3132716049382716,ChildrenCrossing,,#f44336
samples.357,,sb3aimlgc,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img710.png,complete,bounding-box,04340042501688601,0.2361111111111111,0.5533950593736436,0.2808641975308642,0.28395061728395066,ChildrenCrossing,,#f44336
samples.358,,s97pcl5wk,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img711.png,complete,bounding-box,4439435669321048,0.7330246913580247,0.291049380361298,0.24691358024691357,0.32098765432098764,ChildrenCrossing,,#f44336
samples.359,,srae7za1m,file://D:\Documents\UofT\Deep learning\Project\APS360_Traffic_Sign_Recognition\To push\AugData\ChildrenCrossing\img712.png,complete,bounding-box,7862408189445145,0.33719135802469136,0.4476851828304338,0.28240740740740744,0.21759259259259256,ChildrenCrossing,,#f44336
