path,.,_id,imageUrl,brush,annotation,annotation.0.regionType,annotation.0.id,annotation.0.centerX,annotation.0.centerY,annotation.0.width,annotation.0.height,annotation.0.classification,annotation.0.labels,annotation.0.color,annotation.0.points.0.x,annotation.0.points.0.y,annotation.0.points.1.x,annotation.0.points.1.y,annotation.0.points.2.x,annotation.0.points.2.y,annotation.0.points.3.x,annotation.0.points.3.y
samples.357,,sthkiz3d6,file:///Users/stephaniewong/Desktop/NoRight/img4442.png,complete,,bounding-box,12822508133250832,0.4704370179948586,0.4151670951156813,0.10796915167095111,0.12853470437017994,noRight,,#f44336,,,,,,,,
samples.358,,sg48efh2d,file:///Users/stephaniewong/Desktop/NoRight/img4443.png,complete,,bounding-box,28147547545707385,0.5906169665809768,0.2101542416452442,0.11953727506426737,0.14267352185089974,noRight,,#f44336,,,,,,,,
samples.359,,su0eu7b3r,file:///Users/stephaniewong/Desktop/NoRight/img4444.png,complete,,bounding-box,16246686836561008,0.4897172236503856,0.5610539845758356,0.10282776349614392,0.14267352185089976,noRight,,#f44336,,,,,,,,
samples.360,,sbqrzjpk6,file:///Users/stephaniewong/Desktop/NoRight/img4445.png,complete,,bounding-box,14115820246435762,0.9106683804627249,0.4524421593830334,0.04755784061696655,0.08997429305912596,noRight,,#f44336,,,,,,,,
samples.361,,syhbt5fhp,file:///Users/stephaniewong/Desktop/NoRight/img4446.png,complete,,bounding-box,5711590968575293,0.5719794344473008,0.5906169665809768,0.09254498714652948,0.11953727506426737,noRight,,#f44336,,,,,,,,
samples.362,,s3sc5j0fk,file:///Users/stephaniewong/Desktop/NoRight/img4447.png,complete,,bounding-box,7002235831874075,0.3026992287917738,0.29884318766066836,0.1426735218508997,0.12982005141388173,noRight,,#f44336,,,,,,,,
samples.363,,s2c5133w7,file:///Users/stephaniewong/Desktop/NoRight/img4448.png,complete,,bounding-box,6444025208000963,0.19987146529562982,0.6478149100257069,0.18894601542416456,0.19794344473007708,noRight,,#f44336,,,,,,,,
samples.364,,swu2z4bhi,file:///Users/stephaniewong/Desktop/NoRight/img4449.png,complete,,bounding-box,36270638713906767,0.6060411311053984,0.4890745501285347,0.12210796915167099,0.12982005141388175,noRight,,#f44336,,,,,,,,
samples.365,,sosrk3ls8,file:///Users/stephaniewong/Desktop/NoRight/img4450.png,complete,,bounding-box,38714764135668056,0.48907455012853474,0.35475578406169667,0.10668380462724941,0.14652956298200515,noRight,,#f44336,,,,,,,,
samples.366,,scvbk0e7n,file:///Users/stephaniewong/Desktop/NoRight/img4451.png,complete,,bounding-box,3645701603059004,0.6715938303341902,0.5417737789203085,0.13239074550128527,0.12210796915167099,noRight,,#f44336,,,,,,,,
samples.367,,s1sjygq5d,file:///Users/stephaniewong/Desktop/NoRight/img4452.png,complete,,bounding-box,4035998311079001,0.40616966580976865,0.39910025706940877,0.07969151670951158,0.12724935732647819,noRight,,#f44336,,,,,,,,
samples.368,,si7ulzkm6,file:///Users/stephaniewong/Desktop/NoRight/img4453.png,complete,,bounding-box,034567160878302916,0.6818766066838047,0.2969151670951157,0.14524421593830328,0.15938303341902313,noRight,,#f44336,,,,,,,,
samples.369,,suzg00517,file:///Users/stephaniewong/Desktop/NoRight/img4454.png,complete,,bounding-box,30576627184734373,0.33676092544987146,0.38946015424164526,0.07455012853470433,0.10282776349614398,noRight,,#f44336,,,,,,,,
samples.370,,savgh94rj,file:///Users/stephaniewong/Desktop/NoRight/img4455.png,complete,,bounding-box,970834953052409,0.33033419023136246,0.4575835475578406,0.12339331619537275,0.13110539845758357,noRight,,#f44336,,,,,,,,
samples.371,,sc0rst44v,file:///Users/stephaniewong/Desktop/NoRight/img4456.png,complete,,bounding-box,411161480496099,0.33483290488431877,0.5739074550128536,0.12982005141388175,0.13753213367609252,noRight,,#f44336,,,,,,,,
samples.372,,s5lpx5384,file:///Users/stephaniewong/Desktop/NoRight/img4457.png,complete,,bounding-box,9293013829985699,0.7345758354755784,0.5687660668380463,0.1606683804627249,0.134961439588689,noRight,,#f44336,,,,,,,,
samples.373,,s1erfzprp,file:///Users/stephaniewong/Desktop/NoRight/img4458.png,complete,,bounding-box,9119486240874612,0.2859897172236504,0.3457583547557841,0.09125964010282778,0.17480719794344474,noRight,,#f44336,,,,,,,,
samples.374,,sscc565be,file:///Users/stephaniewong/Desktop/NoRight/img4459.png,complete,,bounding-box,37010813609744897,0.5681233933161953,0.7776349614395888,0.13624678663239076,0.16966580976863754,noRight,,#f44336,,,,,,,,
samples.375,,s68yi24zp,file:///Users/stephaniewong/Desktop/NoRight/img4460.png,complete,,bounding-box,09405819164380369,0.20629820051413883,0.5417737789203085,0.19922879177377895,0.3097686375321337,noRight,,#f44336,,,,,,,,
samples.376,,s8tl17w7e,file:///Users/stephaniewong/Desktop/NoRight/img4461.png,complete,,bounding-box,6348556894836217,0.5430591259640103,0.5025706940874036,0.1118251928020566,0.11311053984575836,noRight,,#f44336,,,,,,,,
samples.377,,sf0c3ncpx,file:///Users/stephaniewong/Desktop/NoRight/img4462.png,complete,,bounding-box,972879572000467,0.37017994858611825,0.2769922879177378,0.12596401028277637,0.19151670951156816,noRight,,#f44336,,,,,,,,
samples.378,,sh8m0r732,file:///Users/stephaniewong/Desktop/NoRight/img4463.png,complete,,bounding-box,08964824377163239,0.4113110539845758,0.40809768637532134,0.10539845758354754,0.11696658097686374,noRight,,#f44336,,,,,,,,
samples.379,,s4cmm2l7u,file:///Users/stephaniewong/Desktop/NoRight/img4464.png,complete,,bounding-box,16272342280647378,0.32069408740359895,0.37853470437018,0.10668380462724936,0.12467866323907456,noRight,,#f44336,,,,,,,,
samples.380,,sokbcrvrc,file:///Users/stephaniewong/Desktop/NoRight/img4465.png,complete,,bounding-box,4498412141281307,0.7455012853470437,0.6555269922879178,0.16709511568123392,0.16709511568123392,noRight,,#f44336,,,,,,,,
samples.381,,sxfvyjida,file:///Users/stephaniewong/Desktop/NoRight/img4466.png,complete,,bounding-box,40254958949873476,0.34190231362467866,0.4929305912596401,0.19537275064267354,0.2403598971722365,noRight,,#f44336,,,,,,,,
samples.382,,sbdwxwy2i,file:///Users/stephaniewong/Desktop/NoRight/img4467.png,complete,,bounding-box,08955072273140119,0.33354755784061696,0.5488431876606684,0.14010282776349614,0.1593830334190232,noRight,,#f44336,,,,,,,,
samples.383,,sibjogia5,file:///Users/stephaniewong/Desktop/NoRight/img4468.png,complete,,bounding-box,6371771113784348,0.4588688946015424,0.44794344473007713,0.1182519280205655,0.1812339331619538,noRight,,#f44336,,,,,,,,
samples.384,,sd1ks3rff,file:///Users/stephaniewong/Desktop/NoRight/img4469.png,complete,,bounding-box,11388025999783924,0.4736503856041131,0.6613110539845758,0.13239074550128538,0.14010282776349614,noRight,,#f44336,,,,,,,,
samples.385,,sobhtow7g,file:///Users/stephaniewong/Desktop/NoRight/img4470.png,complete,,bounding-box,41489951247678825,0.307840616966581,0.14267352185089976,0.17095115681233933,0.19280205655526994,noRight,,#f44336,,,,,,,,
samples.386,,shec763vc,file:///Users/stephaniewong/Desktop/NoRight/img4471.png,complete,,bounding-box,12452975426452983,0.6259640102827764,0.25899742930591263,0.17223650385604117,0.17866323907455012,noRight,,#f44336,,,,,,,,
samples.387,,syiv31x4e,file:///Users/stephaniewong/Desktop/NoRight/img4472.png,complete,,bounding-box,08541160138614545,0.5199228791773779,0.5713367609254498,0.15809768637532134,0.16323907455012854,noRight,,#f44336,,,,,,,,
samples.388,,syir7flcb,file:///Users/stephaniewong/Desktop/NoRight/img4473.png,complete,,bounding-box,472970717652065,0.6413881748071979,0.3155526992287918,0.16195372750642678,0.14781491002570696,noRight,,#f44336,,,,,,,,
samples.389,,slfqszmxe,file:///Users/stephaniewong/Desktop/NoRight/img4474.png,complete,,bounding-box,9033095034454122,0.6349614395886889,0.6208226221079691,0.16709511568123403,0.18251928020565555,noRight,,#f44336,,,,,,,,
samples.390,,sd8a2wheg,file:///Users/stephaniewong/Desktop/NoRight/img4475.png,complete,,bounding-box,41505120421056607,0.7358611825192802,0.47429305912596403,0.20437017994858608,0.1748071979434448,noRight,,#f44336,,,,,,,,
samples.391,,shxbno43g,file:///Users/stephaniewong/Desktop/NoRight/img4476.png,complete,,bounding-box,8636954053492367,0.20437017994858614,0.5263496143958869,0.24678663239074553,0.1889460154241645,noRight,,#f44336,,,,,,,,
samples.392,,smel51fsr,file:///Users/stephaniewong/Desktop/NoRight/img4477.png,complete,,bounding-box,6376268372628522,0.2467866323907455,0.7660668380462725,0.2159383033419023,0.2339331619537275,noRight,,#f44336,,,,,,,,
samples.393,,snb65k9ip,file:///Users/stephaniewong/Desktop/NoRight/img4478.png,complete,,bounding-box,8942985573917519,0.3560411311053985,0.397172236503856,0.17994858611825193,0.16452442159383035,noRight,,#f44336,,,,,,,,
samples.394,,sy2ulsnm5,file:///Users/stephaniewong/Desktop/NoRight/img4479.png,complete,,bounding-box,9679567828275464,0.5951156812339331,0.36375321336760924,0.12082262210796924,0.13367609254498714,noRight,,#f44336,,,,,,,,
samples.395,,sowuzzwip,file:///Users/stephaniewong/Desktop/NoRight/img4480.png,complete,,bounding-box,32266781011923107,0.481362467866324,0.7538560411311054,0.16066838046272497,0.21979434447300772,noRight,,#f44336,,,,,,,,
samples.396,,s3u3tppzo,file:///Users/stephaniewong/Desktop/NoRight/img4481.png,complete,,bounding-box,2811375291800269,0.41580976863753216,0.6471722365038561,0.1658097686375321,0.16323907455012854,noRight,,#f44336,,,,,,,,
samples.397,,sqcmfl9a8,file:///Users/stephaniewong/Desktop/NoRight/img4482.png,complete,,bounding-box,5331980107704293,0.37532133676092544,0.3001285347043702,0.20565552699228795,0.24293059125964012,noRight,,#f44336,,,,,,,,
samples.398,,sa3v5ex7c,file:///Users/stephaniewong/Desktop/NoRight/img4483.png,complete,,bounding-box,7474962718594949,0.5134961439588689,0.37339331619537275,0.1426735218508997,0.1709511568123393,noRight,,#f44336,,,,,,,,
samples.399,,sv9s9m24m,file:///Users/stephaniewong/Desktop/NoRight/img4484.png,complete,,bounding-box,8987862350265035,0.6876606683804627,0.5469151670951157,0.19280205655526994,0.18637532133676094,noRight,,#f44336,,,,,,,,
samples.400,,scgtkiqj5,file:///Users/stephaniewong/Desktop/NoRight/img4485.png,complete,,bounding-box,2164787816241398,0.49807197943444725,0.68573264781491,0.24550128534704369,0.2506426735218509,noRight,,#f44336,,,,,,,,
samples.401,,sz0b20pxp,file:///Users/stephaniewong/Desktop/NoRight/img4486.png,complete,,bounding-box,3351694690034428,0.4974293059125964,0.34383033419023135,0.19280205655526989,0.2326478149100257,noRight,,#f44336,,,,,,,,
samples.402,,sqap120p5,file:///Users/stephaniewong/Desktop/NoRight/img845.png,complete,,bounding-box,3833296711969141,0.2615681233933162,0.33740359897172234,0.14781491002570693,0.15809768637532134,noRight,,#f44336,,,,,,,,
samples.403,,s5tz9m078,file:///Users/stephaniewong/Desktop/NoRight/img846.png,complete,,bounding-box,9062532399295689,0.6143958868894601,0.16645244215938304,0.11053984575835474,0.09640102827763497,noRight,,#f44336,,,,,,,,
samples.404,,swe932z0o,file:///Users/stephaniewong/Desktop/NoRight/img847.png,complete,,bounding-box,13647994940785524,0.6574550128534704,0.8091259640102828,0.2300771208226221,0.24807197943444725,noRight,,#f44336,,,,,,,,
samples.405,,sjspsy2fd,file:///Users/stephaniewong/Desktop/NoRight/img848.png,complete,,bounding-box,7181497499552421,0.7133676092544987,0.4074550128534704,0.14652956298200515,0.22365038560411316,noRight,,#f44336,,,,,,,,
samples.406,,sv5hcu5t9,file:///Users/stephaniewong/Desktop/NoRight/img849.png,complete,,bounding-box,5466656491536559,0.3026992287917738,0.4042416452442159,0.16838046272493573,0.15552699228791772,noRight,,#f44336,,,,,,,,
samples.407,,shf3c1qvv,file:///Users/stephaniewong/Desktop/NoRight/img850.png,complete,,bounding-box,3950386712308924,0.294987146529563,0.20565552699228792,0.09383033419023135,0.22107969151670953,noRight,,#f44336,,,,,,,,
samples.408,,s9xdc9gui,file:///Users/stephaniewong/Desktop/NoRight/img851.png,complete,,bounding-box,2189688311202469,0.46915167095115684,0.41323907455012854,0.10796915167095117,0.12724935732647813,noRight,,#f44336,,,,,,,,
samples.409,,sahwrph8a,file:///Users/stephaniewong/Desktop/NoRight/img852.png,complete,,bounding-box,5586280671785773,0.5655526992287918,0.2088688946015424,0.11568123393316199,0.1401028277634961,noRight,,#f44336,,,,,,,,
samples.410,,syty2y5uh,file:///Users/stephaniewong/Desktop/NoRight/img853.png,complete,,bounding-box,09474163146415959,0.4749357326478149,0.5520565552699228,0.11696658097686374,0.15038560411311053,noRight,,#f44336,,,,,,,,
samples.411,,sqh3mqv7o,file:///Users/stephaniewong/Desktop/NoRight/img855.png,complete,,bounding-box,685610708558779,0.577120822622108,0.5739074550128536,0.12082262210796912,0.13753213367609252,noRight,,#f44336,,,,,,,,
samples.412,,s58nrlwvk,file:///Users/stephaniewong/Desktop/NoRight/img856.png,complete,,bounding-box,30963007203910564,0.40616966580976865,0.2332904884318766,0.14910025706940871,0.14524421593830336,noRight,,#f44336,,,,,,,,
samples.413,,skf173nve,file:///Users/stephaniewong/Desktop/NoRight/img857.png,complete,,bounding-box,6160684202038247,0.23907455012853468,0.7210796915167095,0.2159383033419023,0.19280205655526994,noRight,,#f44336,,,,,,,,
samples.414,,sr7wi79d8,file:///Users/stephaniewong/Desktop/NoRight/img858.png,complete,,bounding-box,6646183485988266,0.6034704370179949,0.5122107969151671,0.12982005141388175,0.11953727506426742,noRight,,#f44336,,,,,,,,
samples.415,,sxzz7y012,file:///Users/stephaniewong/Desktop/NoRight/img859.png,complete,,bounding-box,9545836381768982,0.4749357326478149,0.35475578406169667,0.1246786632390745,0.15681233933161953,noRight,,#f44336,,,,,,,,
samples.416,,sm4q6uf93,file:///Users/stephaniewong/Desktop/NoRight/img860.png,complete,,bounding-box,3291132310504865,0.6465295629820051,0.6047557840616966,0.1285347043701799,0.12982005141388175,noRight,,#f44336,,,,,,,,
samples.417,,s6n027mfo,file:///Users/stephaniewong/Desktop/NoRight/img861.png,complete,,bounding-box,9846816713912718,0.39138817480719795,0.42223650385604117,0.08097686375321334,0.12467866323907456,noRight,,#f44336,,,,,,,,
samples.418,,s81k5h7xl,file:///Users/stephaniewong/Desktop/NoRight/img862.png,complete,,bounding-box,6947076639533176,0.7230077120822622,0.3329048843187661,0.1349614395886889,0.16452442159383035,noRight,,#f44336,,,,,,,,
samples.419,,s7rkswx7j,file:///Users/stephaniewong/Desktop/NoRight/img863.png,complete,,bounding-box,3370544286901618,0.30398457583547556,0.467866323907455,0.10154241645244216,0.11825192802056556,noRight,,#f44336,,,,,,,,
samples.420,,sfoaibfnz,file:///Users/stephaniewong/Desktop/NoRight/img864.png,complete,,bounding-box,010507566996131645,0.3361182519280206,0.4517994858611825,0.13753213367609257,0.13753213367609252,noRight,,#f44336,,,,,,,,
samples.421,,swqk5y2kp,file:///Users/stephaniewong/Desktop/NoRight/img865.png,complete,,bounding-box,8107441078519266,0.3258354755784062,0.5250642673521851,0.12210796915167094,0.14781491002570696,noRight,,#f44336,,,,,,,,
samples.422,,stgp70ovw,file:///Users/stephaniewong/Desktop/NoRight/img866.png,complete,,bounding-box,895189415420935,0.7107969151670951,0.5886889460154241,0.18508997429305918,0.13881748071979427,noRight,,#f44336,,,,,,,,
samples.423,,s5l4dnqe7,file:///Users/stephaniewong/Desktop/NoRight/img867.png,complete,,bounding-box,6385815820028151,0.30719794344473006,0.3264781491002571,0.08997429305912596,0.1619537275064267,noRight,,#f44336,,,,,,,,
samples.424,,sisgjifd5,file:///Users/stephaniewong/Desktop/NoRight/img868.png,complete,,bounding-box,3410279511192864,0.6760925449871465,0.731362467866324,0.13881748071979438,0.1645244215938303,noRight,,#f44336,,,,,,,,
samples.425,,sj3ag8w5x,file:///Users/stephaniewong/Desktop/NoRight/img869.png,complete,,bounding-box,22991892840676553,0.22622107969151672,0.6163239074550129,0.2467866323907455,0.28920308483290486,noRight,,#f44336,,,,,,,,
samples.426,,sbv8p37cz,file:///Users/stephaniewong/Desktop/NoRight/img870.png,complete,,bounding-box,8998411860427005,0.5398457583547558,0.493573264781491,0.1362467866323907,0.11568123393316193,noRight,,#f44336,,,,,,,,
samples.427,,sppq412u9,file:///Users/stephaniewong/Desktop/NoRight/img871.png,complete,,bounding-box,07558910935006558,0.3361182519280206,0.30526992287917737,0.13753213367609257,0.20437017994858608,noRight,,#f44336,,,,,,,,
samples.428,,s14svljxk,file:///Users/stephaniewong/Desktop/NoRight/img872.png,complete,,bounding-box,7663035347215013,0.4267352185089974,0.39652956298200515,0.12082262210796912,0.10925449871465298,noRight,,#f44336,,,,,,,,
samples.429,,s7d1r8ag9,file:///Users/stephaniewong/Desktop/NoRight/img873.png,complete,,bounding-box,9902172026176648,0.33033419023136246,0.3553984575835476,0.11053984575835474,0.12467866323907456,noRight,,#f44336,,,,,,,,
samples.430,,slganb1u4,file:///Users/stephaniewong/Desktop/NoRight/img874.png,complete,,bounding-box,7214548593651047,0.7262210796915167,0.6805912596401028,0.1516709511568124,0.16838046272493568,noRight,,#f44336,,,,,,,,
samples.431,,sqkhyca8y,file:///Users/stephaniewong/Desktop/NoRight/img875.png,complete,,bounding-box,7654664887467459,0.34640102827763497,0.4736503856041131,0.18894601542416456,0.23007712082262216,noRight,,#f44336,,,,,,,,
samples.432,,sfv8i5xif,file:///Users/stephaniewong/Desktop/NoRight/img876.png,complete,,bounding-box,2220593510963904,0.32005141388174807,0.5115681233933163,0.1311053984575835,0.15424164524421596,noRight,,#f44336,,,,,,,,
samples.433,,sge3qf20y,file:///Users/stephaniewong/Desktop/NoRight/img877.png,complete,,bounding-box,22907088105797424,0.4466580976863753,0.4652956298200514,0.11953727506426737,0.16966580976863754,noRight,,#f44336,,,,,,,,
samples.434,,szm85ufm8,file:///Users/stephaniewong/Desktop/NoRight/img878.png,complete,,bounding-box,6968692818393665,0.4768637532133676,0.660025706940874,0.1233933161953728,0.13239074550128538,noRight,,#f44336,,,,,,,,
samples.435,,suuik9tbm,file:///Users/stephaniewong/Desktop/NoRight/img879.png,complete,,bounding-box,7870960090284376,0.2589974293059126,0.18251928020565553,0.16580976863753213,0.17480719794344474,noRight,,#f44336,,,,,,,,
samples.436,,s645evr8s,file:///Users/stephaniewong/Desktop/NoRight/img880.png,complete,,bounding-box,24637033071862713,0.672879177377892,0.28213367609254497,0.16580976863753216,0.1863753213367609,noRight,,#f44336,,,,,,,,
samples.437,,sge2w9rye,file:///Users/stephaniewong/Desktop/NoRight/img881.png,complete,,bounding-box,2850551334228586,0.5141388174807198,0.5758354755784062,0.14910025706940877,0.17223650385604117,noRight,,#f44336,,,,,,,,
samples.438,,safnd3646,file:///Users/stephaniewong/Desktop/NoRight/img882.png,complete,,bounding-box,25750009242105376,0.7017994858611825,0.3708226221079691,0.141388174807198,0.1529562982005141,noRight,,#f44336,,,,,,,,
samples.439,,snbp2ks3f,file:///Users/stephaniewong/Desktop/NoRight/img883.png,complete,,bounding-box,7952778231853728,0.5925449871465296,0.6420308483290489,0.15681233933161953,0.17352185089974292,noRight,,#f44336,,,,,,,,
samples.440,,syzmk1wao,file:///Users/stephaniewong/Desktop/NoRight/img884.png,complete,,bounding-box,14964379973879516,0.7275064267352185,0.4704370179948586,0.20308483290488433,0.15938303341902316,noRight,,#f44336,,,,,,,,
samples.441,,sr1qe3jss,file:///Users/stephaniewong/Desktop/NoRight/img885.png,complete,,bounding-box,03339971226993632,0.21786632390745503,0.4151670951156813,0.21979434447300772,0.20822622107969152,noRight,,#f44336,,,,,,,,
samples.442,,swo2a9feq,file:///Users/stephaniewong/Desktop/NoRight/img886.png,complete,,bounding-box,2447580037077841,0.2204370179948586,0.7384318766066837,0.2326478149100257,0.21465295629820058,noRight,,#f44336,,,,,,,,
samples.443,,s9b7d1smq,file:///Users/stephaniewong/Desktop/NoRight/img887.png,complete,,bounding-box,10784720290015182,0.34511568123393316,0.4376606683804627,0.17866323907455017,0.17095115681233936,noRight,,#f44336,,,,,,,,
samples.444,,s3npl6fju,file:///Users/stephaniewong/Desktop/NoRight/img888.png,complete,,bounding-box,06952514892900807,0.6195372750642674,0.36632390745501286,0.12596401028277637,0.12082262210796912,noRight,,#f44336,,,,,,,,
samples.445,,spchs8ywc,file:///Users/stephaniewong/Desktop/NoRight/img889.png,complete,,bounding-box,99434536572263,0.5501285347043702,0.744215938303342,0.15167095115681234,0.19794344473007708,noRight,,#f44336,,,,,,,,
samples.446,,shyagh662,file:///Users/stephaniewong/Desktop/NoRight/img890.png,complete,,bounding-box,834753406930484,0.39845758354755784,0.627892030848329,0.1645244215938303,0.17352185089974292,noRight,,#f44336,,,,,,,,
samples.447,,s02l0rq96,file:///Users/stephaniewong/Desktop/NoRight/img891.png,complete,,bounding-box,559630991618391,0.35089974293059123,0.3264781491002571,0.2185089974293059,0.24164524421593828,noRight,,#f44336,,,,,,,,
samples.448,,stcig7nol,file:///Users/stephaniewong/Desktop/NoRight/img892.png,complete,,bounding-box,5215440424898858,0.4903598971722365,0.37017994858611825,0.1349614395886889,0.1645244215938303,noRight,,#f44336,,,,,,,,
samples.449,,sco9dqv2d,file:///Users/stephaniewong/Desktop/NoRight/img893.png,complete,,bounding-box,4312358711751385,0.692159383033419,0.5777634961439588,0.16323907455012854,0.15295629820051415,noRight,,#f44336,,,,,,,,
samples.450,,svzaurgfe,file:///Users/stephaniewong/Desktop/NoRight/img894.png,complete,,bounding-box,5458647910750853,0.44473007712082263,0.6735218508997429,0.2107969151670951,0.2724935732647815,noRight,,#f44336,,,,,,,,
samples.451,,sy91hat8n,file:///Users/stephaniewong/Desktop/NoRight/img895.png,complete,,bounding-box,47121687101172105,0.5173521850899743,0.3496143958868895,0.17866323907455012,0.2313624678663239,noRight,,#f44336,,,,,,,,
